"MLocId","StationDes","Lat_DD","Long_DD","Eco3","COMID","rdden_km_km2","xings_km2","P_AgLand","P_Urban21Land","mines","grvl_mn_km2","P_canal","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","GIS.status_2020","WorE","Disturb.score","BPJ_final","Ref2020_FINAL","owner"
"10537-ORDEQ","Winchuck River 1.3 miles upstream of Hwy 101",42.00832032,-124.1886369,"CoRa",23949499,1.5206453701957,0.147975724260748,0.0198192826241902,3.33812065466233,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"35790-ORDEQ","WINCHUCK R EF AT RM 0.2",42.03834166,-124.106777,"CoRa",23949531,0.95514992441341,0.0503106683772311,0,2.41047997586152,0,0,0,1,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21847-ORDEQ","East Fork Winchuck River at River Mile 1.81",42.05099647,-124.0897696,"KlMt",23949533,0.493783140513838,0,0,1.36502416529718,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",7,"N","NO","DEQ"
"12095-ORDEQ","East Fork Winchuck River upstream of Wheeler Creek Road",42.04829847,-124.0903067,"KlMt",23949533,0.512025084060168,0.0297749312943476,0,1.40793133637063,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",7,"N","NO","DEQ"
"17016-ORDEQ","South Fork Winchuck River at River Mile 4.23",41.979889,-124.140472,"CoRa",23949495,4.82069363064383,0.242901212077054,0,4.35077513347683,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"26843-ORDEQ","West Fork Williams Creek",42.1795172,-123.3434006,"KlMt",23936661,2.44120677049707,0.735392956076178,0,6.20816565571811,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"35670-ORDEQ","ROCK CR AT RM 0.4",42.03805358,-123.7555379,"KlMt",23946005,0.99985528897359,0.154128327245284,0,3.35304176913264,1,0,0,1,0,1,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"35668-ORDEQ","ALTHOUSE CR AT RM 7.7",42.10744827,-123.5246149,"KlMt",23945271,2.46815071806077,0.430261742560068,0,5.54491310101973,3,0,0,0,0,1,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"35683-ORDEQ","ALTHOUSE CR AT RM 8.9",42.09249294,-123.5202871,"KlMt",23945273,2.42197437955659,0.435224645553057,0,5.81871574089438,3,0,0,0,0,1,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"35646-ORDEQ","GRAYBACK CR (RM 0.7) TRIB AT RM 1.3",42.13068439,-123.4250013,"KlMt",23945945,2.60594716109637,1.73746850838505,0,6.66869281250209,0,0,0,0,2,1,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"23842-ORDEQ","Lake Creek at River Mile 0.035 (Cave, Sucker, East Fork Illinois, Illinois, Rogue)",42.11154968,-123.4241474,"KlMt",23945961,1.73723760344324,0.372138025993862,0,3.22613624680573,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"29946-ORDEQ","Thompson Creek",42.15825614,-123.2338576,"KlMt",23935939,2.57630653946324,0.456603133602068,0.0641777375994826,3.27882326329078,0,0,1.36531285978665,0,0,0,0,1,1,0,"NO","W",NA,NA,"NO","DEQ"
"23845-ORDEQ","Star Gulch tributary at River Mile 0.39 (Applegate, Rogue)",42.1749609,-123.1195673,"KlMt",23936677,0.208971127668282,0.399106002554269,0,0.364947251933568,0,0,0,1,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"13219-ORDEQ","Tributary to Elder Creek at River Mile 0.35",42.04418801,-123.5769402,"KlMt",23946029,0.846506045551977,0.577200577200187,0,3.16690462251104,0,0,0,1,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21822-ORDEQ","Obrien Creek at River Mile 0.90",42.1022578,-123.2396556,"KlMt",23936367,0.82786650089187,0.213839705756566,0,3.13931476548688,0,0,16.9941924404898,1,0,1,0,1,1,2,"Trash","W",NA,NA,"Trash","DEQ"
"35662-ORDEQ","ASHLAND CR AT RM 2.3",42.19019498,-122.7175964,"KlMt",23930876,1.24007796266645,0.129658802860275,0,3.84964158474637,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"35641-ORDEQ","CARBERRY CR RT HD FK STEVE FK AT RM 0.9",42.04488097,-123.3143756,"KlMt",23936377,1.35449069202799,0.256444777822662,0,2.90503841548051,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"35656-ORDEQ","SQUAW CR AT RM 3.1",42.03166927,-123.0835692,"KlMt",23936155,1.55268295973789,0.242143511337314,0,4.50143324046552,1,0,0,0,0,1,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"35664-ORDEQ","TYLER CR AT RM 1.6",42.11509128,-122.5113101,"KlMt",23931356,1.32705539922429,0.437560164522679,0,0.945075290328615,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34477-ORDEQ","Applegate River, Butte Fork",41.96302653,-123.1884554,"KlMt",23936135,6.3405277122076e-05,0,0,0.144077749811997,1,0,0,1,1,1,1,0,1,1,"NO","W",1,"Score","YES","DEQ"
"34476-ORDEQ","DUTCH CR",41.98351092,-123.0622012,"KlMt",23936943,1.069450770972,0.0977703472313944,0,1.88338338669721,0,0,0,1,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12278-ORDEQ","Fall Creek at River Mile 0.7",45.49436399,-123.5881386,"CoRa",23876519,1.29882496491877,0,0,1.81965811785992,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33151-ORDEQ","Upper Bewley CR at culvert (Tillamook)",45.37985537,-123.8765523,"CoRa",23876137,4.24488428730823,1.68931889733534,0,7.00194463371294,0,0,0,0,2,1,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"12843-ORDEQ","Anderson Creek at Hwy 101",45.41956775,-123.8247486,"CoRa",23876607,5.69053115299203,0.470298787590257,20.9486443131958,12.0541548270383,0,0,0,2,0,0,2,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"13440-ORDEQ","Tillamook River at Bewley Creek Road",45.40798957,-123.8246588,"CoRa",23875795,4.14441142067565,0.56490310312999,8.83036829515181,4.65325626799723,1,0.0106585491156602,0,0,0,0,0,0,2,1,"Trash","W",NA,NA,"Trash","DEQ"
"13501-ORDEQ","Bewley Creek at River Mile 0.3 (tributary of Tillamook River)",45.40332301,-123.8299649,"CoRa",23876137,4.60662011210733,1.00680600861833,3.77149455152799,6.91567694337347,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12342-ORDEQ","Mill Creek at River Mile 1.0",45.4247514,-123.7930061,"CoRa",23876207,4.4106492443072,1.42554578038423,19.7654194054694,6.18275944463623,0,0,0,0,2,0,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"37847-ORDEQ","Mill Creek at RM 1.5",45.42083773,-123.7877454,"CoRa",23876207,4.43985374927795,1.3638414167163,19.4342255340687,6.34275041954483,0,0,0,0,2,0,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"12786-ORDEQ","Mill Creek near alcove (downstream of Elk Creek)",45.42029566,-123.7848264,"CoRa",23876207,4.4933101823797,1.38026224982729,19.2426341500486,6.41911798312473,0,0,0,0,2,0,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"12785-ORDEQ","Drainage ditch at South Prairie School - Port of Tb",45.40790281,-123.8166321,"CoRa",NA,4.75801566581511,0,35.9844645896393,7.11642314874743,0,0,0,0,1,2,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"13513-ORDEQ","Mill Creek at Brickyard Road",45.4163265,-123.7776409,"CoRa",23876211,5.19774398055554,2.93960697259405,6.1547741916127,10.1029251310235,0,0,0,2,2,0,2,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"33277-ORDEQ","Rawe Creek (ODFW)",45.44262256,-123.634512,"CoRa",23876599,1.35755428896812,0,0,4.5472426372812,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"23819-ORDEQ","Clear CR at LLID RM 0.54 (N FK Trask)",45.47447079,-123.487825,"CoRa",23876147,1.60038077905999,0.0603241821549015,0,1.68302264663044,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"30727-ORDEQ","Clear Creek tributary",45.4746125,-123.4867365,"CoRa",23876147,1.21835565360078,0,0,3.77245928879412,0,0,0,0,1,1,0,1,1,1,"NO","W",3,"Score","YES","DEQ"
"25318-ORDEQ","Sand Creek",45.339813,-123.9185128,"CoRa",23876735,4.03175659254173,0.883748247255346,0,5.34323520002411,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"37829-ORDEQ","Joe Creek at Mile 0.6",45.37491814,-123.818594,"CoRa",23877061,3.4969997086375,0,0,1.47938177251754,0,0,0,0,1,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33275-ORDEQ","Joe Creek (ODFW)",45.37534151,-123.8160819,"CoRa",23877061,3.51313296885131,0,0,1.40816779479441,0,0,0,0,1,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21805-ORDEQ","Tillamook River at River Mile 14.89",45.351602,-123.8314737,"CoRa",23875811,4.75504583402839,0.799552250739644,4.85129489765771,4.03012269002258,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"37841-ORDEQ","Trib to NF Trask River (6.5) at RM 0.8 ",45.44737306,-123.5275748,"CoRa",23876593,2.72020028152025,0,0,3.63038776829206,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"13217-ORDEQ","Tributary to North Fork Trask River at River Mile 1.73",45.43550902,-123.526667,"CoRa",23876615,2.39391958760738,0,0,5.76158578740153,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12515-ORDEQ","Middle Fork/North Fork Trask River at River Mile 3.0",45.4648387,-123.4355483,"CoRa",23875895,3.26792984394884,0.300008511293675,0,3.69920232366061,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"37830-ORDEQ","MF of NF Trask River at River Mile below Barney Reservoir",45.4490257,-123.3972032,"CoRa",23875897,3.5998200288415,0.321130378933884,0,2.86054014166175,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34613-ORDEQ","Jewel Cr at RM 0.99",45.2959208,-123.9161762,"CoRa",23876769,2.95031922328981,0.54372944023069,0,1.6729380839861,1,0,0,0,0,1,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"34629-ORDEQ","Bill Cr at RM 0.59",45.3754857,-123.6249689,"CoRa",23877137,1.56575997635203,0,0,2.06106484536036,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34741-ORDEQ","Mesabi Cr. approx. 1/2 mi. u/s of Steampot Cr.",45.37778597,-123.5619766,"CoRa",23876687,1.27506441184552,0,0,0,0,0,0,0,1,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"37836-ORDEQ","Cruiser Creek at Mile 1.9",45.41732589,-123.483521,"CoRa",23876649,4.24297794695497,0,0,9.42888030750064,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33273-ORDEQ","West Creek (ODFW)",45.28652882,-123.8360525,"CoRa",23876807,2.49810322558938,0.327782739780003,0,4.33966221768568,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21806-ORDEQ","Beaver Creek at River Mile 0.79",45.28478173,-123.8237461,"CoRa",23875741,3.38635427517517,0.681860114392082,1.58568006301486,3.81251820530415,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33274-ORDEQ","E Beaver Creek (ODFW)",45.30265662,-123.7944427,"CoRa",23875745,2.40533640578714,0.431555325392701,0.613392849828379,3.48742419502411,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"28033-ORDEQ","Bays Creek",45.30370947,-123.7376687,"CoRa",23876783,1.79850380977317,0.345458189388428,0,1.21534289765638,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"38130-ORDEQ","Bays Creek TRIB (RM 2.0) at RM 0.5",45.3027281,-123.7258624,"CoRa",23876781,0.0918660416815759,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",11,"Score","YES","DEQ"
"35786-ORDEQ","EAST CR NEAR HEADWATERS",45.33190558,-123.6314666,"CoRa",NA,3.39878897117944,0,0,6.20607034535422,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"38131-ORDEQ","Bales Creek at RM 2.2",45.3553099,-123.5888604,"CoRa",23876723,0.46630914264137,0,0,0.259433635127644,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",4,"Score","YES","DEQ"
"34612-ORDEQ","Boundary Cr at Mouth",45.36068315,-123.5474066,"CoRa",23876715,2.6705043880033,0.181747135210778,0,6.29586107410523,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33278-ORDEQ","Boundary Creek (ODFW)",45.35385745,-123.545407,"CoRa",23876715,2.64727261440073,0.194131407549768,0,6.39998928395374,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"35682-ORDEQ","FARMER CR AT RM 1.8",45.253712,-123.8820719,"CoRa",23876179,2.59309800783141,0.490610933264621,0,7.30415572666904,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34631-ORDEQ","Bays Cr (RM 0.98) Trib at Mouth",45.29811664,-123.7340391,"CoRa",23876781,0.147605945816468,0.826104915323714,0,0.418810762293557,0,0,0,1,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"11848-ORDEQ","East Creek upstream of East Creek Road (Third Crossing)",45.31210433,-123.6639653,"CoRa",23876771,2.95433479000562,0.141039745000153,0,5.49746245763723,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"11769-ORDEQ","Bear Creek at River Mile 1.80",45.30650659,-123.5906423,"CoRa",23876129,3.66774032979137,0.154923467806911,0,6.0420184332081,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"10523-ORDEQ","Nestucca R at Cloverdale",45.20700786,-123.8898902,"CoRa",23875659,2.74714406367618,0.398446125429863,1.82459073318344,3.78701533943968,4,0.00163297592389288,0,0,0,0,0,0,0,1,"NO","W",NA,NA,"NO","DEQ"
"11003-ORDEQ","Three Rivers at Hebo Bridge",45.22960146,-123.8618869,"CoRa",23876269,2.06118780292996,0.328551876801269,0.399610499109819,3.3784814543002,1,0,0,0,0,0,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"33272-ORDEQ","Three Rivers (ODFW)",45.22609065,-123.8591591,"CoRa",23876269,2.01524793085483,0.320282344384117,0.394625740640179,3.33084851646859,1,0,0,0,0,0,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"11774-ORDEQ","Powder Creek at River Mile 1.45",45.24304899,-123.6777769,"CoRa",23876235,0.030665977430986,0,0,0.0706774355342377,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",5,"Score","YES","DEQ"
"11775-ORDEQ","Powder Creek at River Mile 0.95",45.24398051,-123.6717216,"CoRa",23876235,0.341750058591529,0.0788189764567724,0.0527837872390678,1.03800414411953,0,0,0,1,1,0,1,1,1,1,"NO","W",12,"N","NO","DEQ"
"11770-ORDEQ","Bear Creek at River Mile 0.15",45.27307275,-123.5733001,"CoRa",23876129,3.13355686037488,0.0630811349557797,0,5.3004337309663,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12516-ORDEQ","Joes Creek at River Mile 0.5",45.30213936,-123.5467537,"CoRa",23876811,3.67028650395166,0.76681236101506,0,6.14830874523669,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"23813-ORDEQ","Elk Creek at River Mile 1.7 (Nestucca)",45.2995094,-123.5581793,"CoRa",23876159,3.61841011070148,0.113726828158767,0,4.19883016088597,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"22504-ORDEQ","Elk Creek at mouth (Nestucca)",45.28106431,-123.5446016,"CoRa",23876155,3.33967950614852,0.191011021335948,0,4.50961745420432,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21800-ORDEQ","Nestucca River at River Mile 38.57",45.27839112,-123.5513571,"CoRa",23875713,3.46012312164825,0.350154768407643,0.000900397873908406,4.37404414048574,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34638-ORDEQ","Nestucca R at RM 40.05",45.27774213,-123.5128701,"CoRa",23875717,3.51922639146889,0.444132020540346,0.00137834059726282,4.15666980941472,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"26959-ORDEQ","Nestucca River tributary",45.30098077,-123.4763036,"CoRa",23876833,3.20285249561524,0.167943033722939,0,0.692652093119076,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"23814-ORDEQ","Nestucca River at River Mile 53.9",45.32067727,-123.4422439,"CoRa",23875729,4.04840560412197,0.62779706011605,0.00403583778642396,5.44252578643041,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"13203-ORDEQ","Clear CR at RM 2.47",45.17570917,-123.8849511,"CoRa",23876145,2.22541948757018,0,0,4.78865324005303,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34633-ORDEQ","Buelah Cr (RM 1.90) Trib at Mouth",45.21204533,-123.6729039,"CoRa",23876225,1.2932169787484,0,0,3.09907246497922,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"26946-ORDEQ","Niagara Creek",45.20917331,-123.650212,"CoRa",23876923,1.94518707472627,0.118975383993059,0,3.439059656985,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21804-ORDEQ","Mina Creek at River Mile 1.43",45.22918052,-123.6230647,"CoRa",23876885,1.58395594283779,0.860659264996906,0,1.57613390190644,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"13195-ORDEQ","Testament Creek at River Mile 4.17",45.24603998,-123.5224603,"CoRa",23876267,3.86807739252739,0.48918892476265,0,8.69146564270351,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33269-ORDEQ","Kellow CR near county park and Little Nestucca R (ODFW)",45.1324319,-123.8965016,"CoRa",23877167,3.91740306975482,0.574514535217723,0,4.81526743333844,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34614-ORDEQ","Crazy Cr at RM 0.07",45.17346493,-123.7771292,"CoRa",23877163,1.26092718483352,0.138266688789364,0,1.1792300184798,0,0,0,0,0,1,1,1,1,1,"NO","W",13,"N","NO","DEQ"
"21803-ORDEQ","Three Rivers at River Mile 10.10",45.17810708,-123.7559768,"CoRa",23876285,1.91133393239386,0.381013832287578,0,4.57232812121056,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"25317-ORDEQ","Niagra Creek, Nestucca",45.19128777,-123.6466057,"CoRa",23876923,2.05169592550409,0.24614778713139,0,4.46035007550545,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34628-ORDEQ","Judson Cr (Little Nestucca R)",45.10839726,-123.8342463,"CoRa",NA,2.65003258140826,0,0,6.45072636836541,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33364-ORDEQ","Crowley Creek (ODFW)",45.04881651,-123.9854222,"CoRa",23882360,2.94435396477192,0.477603715232935,0,3.4985218168634,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33268-ORDEQ","Sloan Creek (ODFW)",45.07025027,-123.9091761,"CoRa",23877013,1.86892449495568,1.65519489705858,0,7.73621147480502,0,0,0,0,2,1,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"11846-ORDEQ","Neskowin Creek upstream of Hwy 12",45.05788652,-123.8939019,"CoRa",23877179,2.63341368702198,0.750800307081167,0,4.06154213290465,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"35742-ORDEQ","NESKOWIN CR AT RM 6.3",45.05798556,-123.8912795,"CoRa",23877179,2.62736403577089,0.758748368690911,0,3.98064458605224,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33270-ORDEQ","Louie Creek (ODFW)",45.10662966,-123.7885055,"CoRa",23876975,2.43620457047334,0.417773767149491,0.962452193654195,1.93144079866286,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21802-ORDEQ","Little Nestucca River at River Mile 11.56",45.09436513,-123.7860693,"CoRa",23875635,4.01718926115353,0.729968833573025,0.380089579745156,6.29441531718442,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"11241-ORDEQ","Salmon River at Old Scenic Hwy 101 (Otis)",45.02313699,-123.9466994,"CoRa",23881230,3.65979601487349,0.708849037265945,0.889951517205139,4.80029670261435,3,0,0,0,0,0,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"33365-ORDEQ","Salmon River (ODFW)",45.02302553,-123.9461378,"CoRa",23881230,3.65770405022669,0.702432171393445,0.890060915056056,4.79477541845659,3,0,0,0,0,0,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"11847-ORDEQ","Deer Creek upstream of Experimental Forest HQ",45.03448537,-123.908469,"CoRa",23881202,2.39135456903088,0,0,7.87056757153512,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"23825-ORDEQ","Salmon River at River Mile 15.2",45.04700114,-123.7863584,"CoRa",23881196,3.46260399790777,0.559339321554331,0,4.07525530501374,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34673-ORDEQ","Salmon R (RM 15.90) Trib at Mouth",45.04842383,-123.7673488,"CoRa",23881198,3.86369842240449,1.55890720604812,0,3.17494772528172,0,0,0,0,2,1,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"25295-ORDEQ","Rock Creek tributary (RM 0.3), Devils Lake",44.98902618,-123.9639863,"CoRa",NA,6.01221058281375,0,0,14.1473481647936,0,0,0,2,1,1,2,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"34657-ORDEQ","Rock Cr Trib (RM 3.84) near mouth",44.98525773,-123.9633131,"CoRa",23881294,2.53452626499731,0,0,4.27147229703209,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33363-ORDEQ","Drift Creek (ODFW)",44.89175431,-123.9534725,"CoRa",23881040,2.32757099221333,0.22562922349703,0.0230498573183684,3.59565095475129,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"21845-ORDEQ","North Creek at River Mile 0.54",44.90931112,-123.9082353,"CoRa",23881390,2.16282068226365,0,0,5.15124557199246,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"29898-ORDEQ","Boulder Creek",44.9217458,-123.6949535,"CoRa",23880972,3.05348747827184,0.530891233658504,0,6.13505714136333,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34656-ORDEQ","Reed Cr at RM 1.1",44.85160399,-123.9424336,"CoRa",23881506,2.65098503609278,0,0,2.49597889214875,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33355-ORDEQ","Stemple CR (ODFW)",44.83838666,-123.9670356,"CoRa",23881514,3.39043499694355,0,0,0.0646669361182438,0,0,0,0,1,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33361-ORDEQ","Siletz River, South Fork (ODFW)",44.87736578,-123.699876,"CoRa",23880936,2.99959139496638,0.622390122813465,0.226773420694239,5.4578587076293,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33356-ORDEQ","S Roy CR (ODFW)",44.78508815,-123.9711329,"CoRa",23881672,5.19847874719202,0.310106366483704,0,4.90991963933668,0,0,0,2,0,1,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"33358-ORDEQ","Buck CR E FK at RM 0.7(Siletz R, ODFW)",44.83051963,-123.7930283,"CoRa",23881572,3.25999513251872,0,0.0503778280244373,6.92056990800627,0,0,0,0,1,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"34655-ORDEQ","Spencer Cr at RM 0.06",44.72934593,-124.0581615,"CoRa",23881752,4.16680295242598,0.922594335270838,0.120212299654178,3.11953023125546,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"10391-ORDEQ","Siletz R 5 miles DS of Siletz at RM 29.9",44.76428368,-123.91502,"CoRa",23880866,3.3452902646753,0.559919181027145,2.15252736242111,5.28282010010824,6,0.0034037640184021,0,0,0,0,0,0,0,1,"NO","W",NA,NA,"NO","DEQ"
"33359-ORDEQ","Fourth of July Creek (ODFW)",44.81624857,-123.7067122,"CoRa",23881668,2.90139309661778,0,0,5.56366869680875,0,0,0,0,1,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"26818-ORDEQ","South Fork Siletz River",44.82302367,-123.6325585,"CoRa",23881634,3.01002879477801,0.294661904930257,0.228654582276544,6.26447231632095,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33357-ORDEQ","Mill CR N FK at RM 0.08 (Middle Siletz R, ODFW)",44.76702637,-123.758735,"CoRa",23881720,2.81239415588258,0.720097933318985,0.280554941838646,2.57368490327918,1,0,0,0,0,0,0,0,1,1,"NO","W",NA,NA,"NO","DEQ"
"17124-ORDEQ","Youngs Creek at River Mile 1.11",44.80361764,-123.6832075,"CoRa",23881700,2.21958894588211,0,0,0,0,0,0,0,1,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33846-ORDEQ","Anderson Creek downstream of Newport drinking water plant discharge",44.65387053,-124.0454996,"CoRa",NA,5.3692194838114,0,0.139551741607753,2.12935621954276,0,0,0,2,1,0,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"33847-ORDEQ","Anderson Creek upstream of Newport drinking water plant discharge",44.65297356,-124.0435229,"CoRa",NA,5.37102202575506,0,0.140930711386494,1.87824113223316,0,0,0,2,1,0,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"33350-ORDEQ","Olalla CR TRIB (RM 4.48) at RM 0.12",44.6513372,-123.9137866,"CoRa",23881918,4.17288031576769,2.78473962684401,1.2847867565837,12.298938206894,0,0,0,0,2,0,2,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"12312-ORDEQ","Steer Creek - Lower",44.72622365,-123.6584589,"CoRa",23881158,2.33620724111417,0.101184874884909,0.00910663769221135,5.26472674061582,0,0,0,0,1,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"25379-ORDEQ","W Olalla CR at Mossy Lane",44.64241835,-123.9288739,"CoRa",23881948,3.75911548544901,0.696294041611833,2.25663626505914,4.02128922063899,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
